Anunciante,Bloco de anúncios,Data,Tamanho do criativo,Total de impressões,Total de cliques,Receita Bruta (R$),Receita Líquida
Não Identificado,Rádio Jornal,26/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,Rádio Jornal,28/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Rádio Jornal,29/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Rádio Jornal,30/01/2024,0 x 0,7,0,R$000 ,0.0
Não Identificado,Rádio Jornal,06/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Rádio Jornal,08/01/2024,0 x 0,4,0,R$001 ,0.6
Não Identificado,Rádio Jornal,29/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Rádio Jornal,31/01/2024,0 x 0,1,0,R$002 ,1.2
Não Identificado,TV Jornal,01/01/2024,0 x 0,1929,0,R$329 ,197.4
Não Identificado,TV Jornal,02/01/2024,0 x 0,5898,0,R$1135 ,681.0
Não Identificado,TV Jornal,03/01/2024,0 x 0,2302,0,R$462 ,277.2
Não Identificado,TV Jornal,04/01/2024,0 x 0,2175,1,R$453 ,271.8
Não Identificado,TV Jornal,05/01/2024,0 x 0,2077,0,R$529 ,317.4
Não Identificado,TV Jornal,06/01/2024,0 x 0,1713,0,R$465 ,279.0
Não Identificado,TV Jornal,07/01/2024,0 x 0,1125,0,R$285 ,171.0
Não Identificado,TV Jornal,08/01/2024,0 x 0,1722,1,R$400 ,240.0
Não Identificado,TV Jornal,09/01/2024,0 x 0,1049,0,R$405 ,243.0
Não Identificado,TV Jornal,10/01/2024,0 x 0,764,0,R$201 ,120.6
Não Identificado,TV Jornal,11/01/2024,0 x 0,728,0,R$262 ,157.2
Não Identificado,TV Jornal,12/01/2024,0 x 0,766,0,R$218 ,130.8
Não Identificado,TV Jornal,13/01/2024,0 x 0,369,0,R$119 ,71.4
Não Identificado,TV Jornal,14/01/2024,0 x 0,241,0,R$135 ,81.0
Não Identificado,TV Jornal,15/01/2024,0 x 0,399,0,R$145 ,87.0
Não Identificado,TV Jornal,16/01/2024,0 x 0,9851,0,R$2068 ,1240.8
Não Identificado,TV Jornal,17/01/2024,0 x 0,610,0,R$221 ,132.6
Não Identificado,TV Jornal,18/01/2024,0 x 0,190,0,R$099 ,59.4
Não Identificado,TV Jornal,19/01/2024,0 x 0,569,0,R$236 ,141.6
Não Identificado,TV Jornal,20/01/2024,0 x 0,555,0,R$369 ,221.4
Não Identificado,TV Jornal,21/01/2024,0 x 0,465,0,R$271 ,162.6
Não Identificado,TV Jornal,22/01/2024,0 x 0,1357,0,R$422 ,253.2
Não Identificado,TV Jornal,23/01/2024,0 x 0,1949,0,R$569 ,341.4
Não Identificado,TV Jornal,24/01/2024,0 x 0,2917,0,R$824 ,494.4
Não Identificado,TV Jornal,25/01/2024,0 x 0,1681,0,R$420 ,252.0
Não Identificado,TV Jornal,26/01/2024,0 x 0,735,0,R$313 ,187.8
Não Identificado,TV Jornal,27/01/2024,0 x 0,949,0,R$280 ,168.0
Não Identificado,TV Jornal,28/01/2024,0 x 0,1799,0,R$334 ,200.4
Não Identificado,TV Jornal,29/01/2024,0 x 0,966,0,R$252 ,151.2
Não Identificado,TV Jornal,30/01/2024,0 x 0,1286,0,R$358 ,214.8
Não Identificado,TV Jornal,31/01/2024,0 x 0,730,0,R$335 ,201.0
Não Identificado,TV Jornal,01/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,TV Jornal,02/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,03/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,04/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,TV Jornal,05/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,07/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,TV Jornal,08/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,09/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,TV Jornal,10/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,TV Jornal,11/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,TV Jornal,12/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,TV Jornal,13/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,TV Jornal,14/01/2024,0 x 0,8,0,R$001 ,0.6
Não Identificado,TV Jornal,15/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,TV Jornal,16/01/2024,0 x 0,8,0,R$001 ,0.6
Não Identificado,TV Jornal,17/01/2024,0 x 0,3,0,R$001 ,0.6
Não Identificado,TV Jornal,18/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,TV Jornal,19/01/2024,0 x 0,6,0,R$003 ,1.8
Não Identificado,TV Jornal,20/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,TV Jornal,21/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,TV Jornal,22/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,TV Jornal,23/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,TV Jornal,24/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,TV Jornal,25/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,TV Jornal,26/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,27/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,28/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,TV Jornal,29/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,TV Jornal,30/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,TV Jornal,31/01/2024,0 x 0,7,0,R$002 ,1.2
Não Identificado,TV Jornal,01/01/2024,0 x 0,1015,1,R$095 ,57.0
Não Identificado,TV Jornal,02/01/2024,0 x 0,4294,3,R$306 ,183.6
Não Identificado,TV Jornal,03/01/2024,0 x 0,3559,1,R$217 ,130.2
Não Identificado,TV Jornal,04/01/2024,0 x 0,3474,3,R$204 ,122.4
Não Identificado,TV Jornal,05/01/2024,0 x 0,2685,1,R$212 ,127.2
Não Identificado,TV Jornal,06/01/2024,0 x 0,539,0,R$057 ,34.2
Não Identificado,TV Jornal,07/01/2024,0 x 0,663,0,R$065 ,39.0
Não Identificado,TV Jornal,08/01/2024,0 x 0,3945,7,R$256 ,153.6
Não Identificado,TV Jornal,09/01/2024,0 x 0,2892,1,R$178 ,106.8
Não Identificado,TV Jornal,10/01/2024,0 x 0,3154,3,R$222 ,133.2
Não Identificado,TV Jornal,11/01/2024,0 x 0,3918,1,R$283 ,169.8
Não Identificado,TV Jornal,12/01/2024,0 x 0,3884,2,R$294 ,176.4
Não Identificado,TV Jornal,13/01/2024,0 x 0,657,2,R$079 ,47.4
Não Identificado,TV Jornal,14/01/2024,0 x 0,652,1,R$102 ,61.2
Não Identificado,TV Jornal,15/01/2024,0 x 0,1679,4,R$214 ,128.4
Não Identificado,TV Jornal,16/01/2024,0 x 0,10304,4,R$964 ,578.4
Não Identificado,TV Jornal,17/01/2024,0 x 0,5104,2,R$559 ,335.4
Não Identificado,TV Jornal,18/01/2024,0 x 0,4748,2,R$443 ,265.8
Não Identificado,TV Jornal,19/01/2024,0 x 0,4465,5,R$497 ,298.2
Não Identificado,TV Jornal,20/01/2024,0 x 0,742,1,R$114 ,68.4
Não Identificado,TV Jornal,21/01/2024,0 x 0,678,2,R$197 ,118.2
Não Identificado,TV Jornal,22/01/2024,0 x 0,4475,4,R$561 ,336.6
Não Identificado,TV Jornal,23/01/2024,0 x 0,4658,1,R$493 ,295.8
Não Identificado,TV Jornal,24/01/2024,0 x 0,3889,1,R$390 ,234.0
Não Identificado,TV Jornal,25/01/2024,0 x 0,3083,3,R$378 ,226.8
Não Identificado,TV Jornal,26/01/2024,0 x 0,3983,0,R$382 ,229.2
Não Identificado,TV Jornal,27/01/2024,0 x 0,458,0,R$188 ,112.8
Não Identificado,TV Jornal,28/01/2024,0 x 0,598,1,R$083 ,49.8
Não Identificado,TV Jornal,29/01/2024,0 x 0,2959,1,R$245 ,147.0
Não Identificado,TV Jornal,30/01/2024,0 x 0,2761,0,R$253 ,151.8
Não Identificado,TV Jornal,31/01/2024,0 x 0,1110,2,R$148 ,88.8
Não Identificado,TV Jornal,01/01/2024,0 x 0,102,0,R$006 ,3.6
Não Identificado,TV Jornal,02/01/2024,0 x 0,2060,0,R$135 ,81.0
Não Identificado,TV Jornal,03/01/2024,0 x 0,625,0,R$043 ,25.8
Não Identificado,TV Jornal,04/01/2024,0 x 0,1003,0,R$044 ,26.4
Não Identificado,TV Jornal,05/01/2024,0 x 0,653,0,R$046 ,27.6
Não Identificado,TV Jornal,06/01/2024,0 x 0,42,0,R$003 ,1.8
Não Identificado,TV Jornal,07/01/2024,0 x 0,12,0,R$002 ,1.2
Não Identificado,TV Jornal,08/01/2024,0 x 0,766,0,R$067 ,40.2
Não Identificado,TV Jornal,09/01/2024,0 x 0,145,0,R$038 ,22.8
Não Identificado,TV Jornal,10/01/2024,0 x 0,525,0,R$043 ,25.8
Não Identificado,TV Jornal,11/01/2024,0 x 0,336,0,R$034 ,20.4
Não Identificado,TV Jornal,12/01/2024,0 x 0,488,0,R$047 ,28.2
Não Identificado,TV Jornal,13/01/2024,0 x 0,21,0,R$007 ,4.2
Não Identificado,TV Jornal,14/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,TV Jornal,15/01/2024,0 x 0,68,0,R$016 ,9.6
Não Identificado,TV Jornal,16/01/2024,0 x 0,572,0,R$028 ,16.8
Não Identificado,TV Jornal,17/01/2024,0 x 0,292,0,R$038 ,22.8
Não Identificado,TV Jornal,18/01/2024,0 x 0,191,0,R$015 ,9.0
Não Identificado,TV Jornal,19/01/2024,0 x 0,158,0,R$040 ,24.0
Não Identificado,TV Jornal,20/01/2024,0 x 0,44,0,R$008 ,4.8
Não Identificado,TV Jornal,21/01/2024,0 x 0,26,0,R$041 ,24.6
Não Identificado,TV Jornal,22/01/2024,0 x 0,1054,0,R$119 ,71.4
Não Identificado,TV Jornal,23/01/2024,0 x 0,622,0,R$095 ,57.0
Não Identificado,TV Jornal,24/01/2024,0 x 0,500,0,R$111 ,66.6
Não Identificado,TV Jornal,25/01/2024,0 x 0,356,0,R$095 ,57.0
Não Identificado,TV Jornal,26/01/2024,0 x 0,274,0,R$038 ,22.8
Não Identificado,TV Jornal,27/01/2024,0 x 0,46,0,R$009 ,5.4
Não Identificado,TV Jornal,28/01/2024,0 x 0,35,0,R$006 ,3.6
Não Identificado,TV Jornal,29/01/2024,0 x 0,511,0,R$074 ,44.4
Não Identificado,TV Jornal,30/01/2024,0 x 0,736,0,R$084 ,50.4
Não Identificado,TV Jornal,31/01/2024,0 x 0,225,0,R$043 ,25.8
Não Identificado,TV Jornal,01/01/2024,0 x 0,86,2,R$015 ,9.0
Não Identificado,TV Jornal,02/01/2024,0 x 0,597,1,R$085 ,51.0
Não Identificado,TV Jornal,03/01/2024,0 x 0,864,10,R$094 ,56.4
Não Identificado,TV Jornal,04/01/2024,0 x 0,1180,4,R$148 ,88.8
Não Identificado,TV Jornal,05/01/2024,0 x 0,1113,2,R$159 ,95.4
Não Identificado,TV Jornal,06/01/2024,0 x 0,538,5,R$079 ,47.4
Não Identificado,TV Jornal,07/01/2024,0 x 0,152,4,R$023 ,13.8
Não Identificado,TV Jornal,08/01/2024,0 x 0,573,4,R$064 ,38.4
Não Identificado,TV Jornal,09/01/2024,0 x 0,728,4,R$085 ,51.0
Não Identificado,TV Jornal,10/01/2024,0 x 0,457,4,R$061 ,36.6
Não Identificado,TV Jornal,11/01/2024,0 x 0,653,3,R$086 ,51.6
Não Identificado,TV Jornal,12/01/2024,0 x 0,470,6,R$060 ,36.0
Não Identificado,TV Jornal,13/01/2024,0 x 0,142,0,R$017 ,10.2
Não Identificado,TV Jornal,14/01/2024,0 x 0,17,1,R$004 ,2.4
Não Identificado,TV Jornal,15/01/2024,0 x 0,302,2,R$033 ,19.8
Não Identificado,TV Jornal,16/01/2024,0 x 0,3733,21,R$562 ,337.2
Não Identificado,TV Jornal,17/01/2024,0 x 0,101,0,R$018 ,10.8
Não Identificado,TV Jornal,18/01/2024,0 x 0,9,0,R$004 ,2.4
Não Identificado,TV Jornal,19/01/2024,0 x 0,23,0,R$009 ,5.4
Não Identificado,TV Jornal,20/01/2024,0 x 0,14,0,R$004 ,2.4
Não Identificado,TV Jornal,21/01/2024,0 x 0,16,0,R$013 ,7.8
Não Identificado,TV Jornal,22/01/2024,0 x 0,14,0,R$012 ,7.2
Não Identificado,TV Jornal,23/01/2024,0 x 0,35,0,R$031 ,18.6
Não Identificado,TV Jornal,24/01/2024,0 x 0,40,0,R$032 ,19.2
Não Identificado,TV Jornal,25/01/2024,0 x 0,67,0,R$049 ,29.4
Não Identificado,TV Jornal,26/01/2024,0 x 0,37,0,R$015 ,9.0
Não Identificado,TV Jornal,27/01/2024,0 x 0,8,0,R$005 ,3.0
Não Identificado,TV Jornal,28/01/2024,0 x 0,5,0,R$000 ,0.0
Não Identificado,TV Jornal,29/01/2024,0 x 0,11,0,R$011 ,6.6
Não Identificado,TV Jornal,30/01/2024,0 x 0,10,0,R$001 ,0.6
Não Identificado,TV Jornal,31/01/2024,0 x 0,14,0,R$004 ,2.4
Não Identificado,Interior,01/01/2024,0 x 0,7,0,R$001 ,0.6
Não Identificado,Interior,02/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,04/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,06/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,07/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,Interior,08/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,11/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,13/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,16/01/2024,0 x 0,2,0,R$001 ,0.6
Não Identificado,Interior,19/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,21/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Interior,23/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,Interior,24/01/2024,0 x 0,8,0,R$001 ,0.6
Não Identificado,Interior,25/01/2024,0 x 0,4,0,R$000 ,0.0
Não Identificado,Interior,26/01/2024,0 x 0,10,0,R$001 ,0.6
Não Identificado,Interior,27/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,28/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,Interior,29/01/2024,0 x 0,3,0,R$000 ,0.0
Não Identificado,Interior,30/01/2024,0 x 0,8,0,R$002 ,1.2
Não Identificado,Interior,31/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,Portal NE10,01/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,02/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,03/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,04/01/2024,0 x 0,1,0,R$001 ,0.6
Não Identificado,Portal NE10,05/01/2024,0 x 0,1,0,R$001 ,0.6
Não Identificado,Portal NE10,06/01/2024,0 x 0,1,0,R$001 ,0.6
Não Identificado,Portal NE10,07/01/2024,0 x 0,4,0,R$001 ,0.6
Não Identificado,Portal NE10,08/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,09/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,10/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,11/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,12/01/2024,0 x 0,2,0,R$001 ,0.6
Não Identificado,Portal NE10,14/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,15/01/2024,0 x 0,6,0,R$001 ,0.6
Não Identificado,Portal NE10,16/01/2024,0 x 0,19,0,R$007 ,4.2
Não Identificado,Portal NE10,17/01/2024,0 x 0,25,4,R$004 ,2.4
Não Identificado,Portal NE10,18/01/2024,0 x 0,36,1,R$004 ,2.4
Não Identificado,Portal NE10,19/01/2024,0 x 0,167,7,R$018 ,10.8
Não Identificado,Portal NE10,20/01/2024,0 x 0,119,2,R$013 ,7.8
Não Identificado,Portal NE10,21/01/2024,0 x 0,18,0,R$003 ,1.8
Não Identificado,Portal NE10,22/01/2024,0 x 0,5,0,R$001 ,0.6
Não Identificado,Portal NE10,23/01/2024,0 x 0,1,0,R$001 ,0.6
Não Identificado,Portal NE10,24/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,26/01/2024,0 x 0,4,2,R$001 ,0.6
Não Identificado,Portal NE10,27/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,Portal NE10,29/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,Portal NE10,30/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,05/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,08/01/2024,0 x 0,2,0,R$000 ,0.0
Não Identificado,JC Online,10/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,13/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,15/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,16/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,28/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,JC Online,30/01/2024,0 x 0,1,0,R$000 ,0.0
Não Identificado,TV Jornal,01/01/2024,0 x 0,31,0,R$010 ,6.0
Não Identificado,TV Jornal,02/01/2024,0 x 0,48,0,R$018 ,10.8
Não Identificado,TV Jornal,03/01/2024,0 x 0,31,0,R$013 ,7.8
Não Identificado,TV Jornal,04/01/2024,0 x 0,76,0,R$041 ,24.6
Não Identificado,TV Jornal,05/01/2024,0 x 0,77,0,R$039 ,23.4
Não Identificado,TV Jornal,06/01/2024,0 x 0,60,0,R$028 ,16.8
Não Identificado,TV Jornal,07/01/2024,0 x 0,47,0,R$020 ,12.0
Não Identificado,TV Jornal,08/01/2024,0 x 0,28,0,R$009 ,5.4
Não Identificado,TV Jornal,09/01/2024,0 x 0,29,0,R$009 ,5.4
Não Identificado,TV Jornal,10/01/2024,0 x 0,35,0,R$010 ,6.0
Não Identificado,TV Jornal,11/01/2024,0 x 0,49,0,R$016 ,9.6
Não Identificado,TV Jornal,12/01/2024,0 x 0,41,0,R$018 ,10.8
Não Identificado,TV Jornal,13/01/2024,0 x 0,34,0,R$011 ,6.6
Não Identificado,TV Jornal,14/01/2024,0 x 0,25,0,R$008 ,4.8
Não Identificado,TV Jornal,15/01/2024,0 x 0,90,1,R$032 ,19.2
Não Identificado,TV Jornal,16/01/2024,0 x 0,59,0,R$021 ,12.6
Não Identificado,TV Jornal,17/01/2024,0 x 0,41,0,R$013 ,7.8
Não Identificado,TV Jornal,18/01/2024,0 x 0,36,1,R$010 ,6.0
Não Identificado,TV Jornal,19/01/2024,0 x 0,29,1,R$009 ,5.4
Não Identificado,TV Jornal,20/01/2024,0 x 0,34,0,R$012 ,7.2
Não Identificado,TV Jornal,21/01/2024,0 x 0,37,0,R$013 ,7.8
Não Identificado,TV Jornal,22/01/2024,0 x 0,27,0,R$009 ,5.4
Não Identificado,TV Jornal,23/01/2024,0 x 0,30,0,R$013 ,7.8
Não Identificado,TV Jornal,24/01/2024,0 x 0,28,0,R$010 ,6.0
Não Identificado,TV Jornal,25/01/2024,0 x 0,19,0,R$009 ,5.4
Não Identificado,TV Jornal,26/01/2024,0 x 0,18,0,R$006 ,3.6
Não Identificado,TV Jornal,27/01/2024,0 x 0,26,0,R$012 ,7.2
Não Identificado,TV Jornal,28/01/2024,0 x 0,25,0,R$008 ,4.8
Não Identificado,TV Jornal,29/01/2024,0 x 0,28,0,R$017 ,10.2
Não Identificado,TV Jornal,30/01/2024,0 x 0,35,0,R$011 ,6.6
Não Identificado,TV Jornal,31/01/2024,0 x 0,26,0,R$010 ,6.0
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,10/01/2024,300 x 250v,5,0,R$013 ,7.8
AGCLUB7 INTERACTIVE B.V/0000-00,Portal NE10,11/01/2024,300 x 250v,13,0,R$033 ,19.8
