Advertiser,Ad unit,Date,Creative size,Advertiser ID,Ad unit ID,Total impressions,Total clicks,Total CPM and CPC revenue (R$),Total average eCPM (R$),Total Active View % viewable impressions
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » anchor (22834993604),10/1/2024,728 x 90,5662167550,",10869286,11238766,21719551231,22834993604,",738,0,"R$0,00 ","R$0,00 ","94,17%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » radio_jornal (21719551231) » aovivo (21798635724) » anchor (22835868507),10/1/2024,728 x 90,5662167550,",10869286,11238766,21719551231,21798635724,22835868507,",11728,3,"R$0,00 ","R$0,00 ","98,64%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » receita_boa (23166879722) » anchor (23197218187),10/1/2024,728 x 90,5662167550,",10869286,11238766,23166879722,23197218187,",426,0,"R$0,00 ","R$0,00 ","95,07%"
UNINASSAU (Vendas Diretas SJCC),parceiros (10869286) » ne_10 (11238766) » tv_jornal (17743246) » anchor (22834637230),10/1/2024,728 x 90,5662167550,",10869286,11238766,17743246,22834637230,",11690,1,"R$0,00 ","R$0,00 ","98,94%"
UOL ADS,parceiros (10869286) » ne_10 (11238766),10/1/2024,300 x 250,592579006,",10869286,11238766,",33,0,"R$0,00 ","R$0,00 ","45,45%"
UOL ADS,parceiros (10869286) » ne_10 (11238766),10/1/2024,300 x 50,592579006,",10869286,11238766,",5,0,"R$0,00 ","R$0,95 ","40,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766),10/1/2024,300 x 600,592579006,",10869286,11238766,",1,0,"R$0,00 ","R$0,00 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766),10/1/2024,320 x 50,592579006,",10869286,11238766,",3,0,"R$0,00 ","R$0,00 ","66,67%"
UOL ADS,parceiros (10869286) » ne_10 (11238766),10/1/2024,Native,592579006,",10869286,11238766,",144,0,"R$0,00 ","R$0,00 ","59,72%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » anchor (22834406532),10/1/2024,300 x 50,592579006,",10869286,11238766,22834406532,",7,0,"R$0,01 ","R$0,95 ","85,71%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,250 x 250,592579006,",10869286,11238766,21723566961,",1,0,"R$0,00 ","R$0,00 ","0,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 250,592579006,",10869286,11238766,21723566961,",746,1,"R$1,07 ","R$1,43 ","82,71%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 50,592579006,",10869286,11238766,21723566961,",490,1,"R$0,46 ","R$0,94 ","67,35%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,300 x 600,592579006,",10869286,11238766,21723566961,",47,0,"R$0,00 ","R$0,00 ","69,57%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,320 x 50,592579006,",10869286,11238766,21723566961,",184,0,"R$0,00 ","R$0,00 ","71,20%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,970 x 250,592579006,",10869286,11238766,21723566961,",19,0,"R$0,00 ","R$0,00 ","94,74%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961),10/1/2024,Native,592579006,",10869286,11238766,21723566961,",8811,3,"R$0,35 ","R$0,04 ","67,36%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,300 x 50,592579006,",10869286,11238766,21723566961,22835570053,",2,0,"R$0,00 ","R$0,95 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,320 x 50,592579006,",10869286,11238766,21723566961,22835570053,",11,0,"R$0,00 ","R$0,00 ","63,64%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » home (21723566961) » anchor (22835570053),10/1/2024,Native,592579006,",10869286,11238766,21723566961,22835570053,",263,0,"R$0,00 ","R$0,00 ","77,95%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 250,592579006,",10869286,11238766,21737767482,",674,0,"R$0,00 ","R$0,00 ","61,42%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,",362,0,"R$0,30 ","R$0,83 ","46,69%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,300 x 600,592579006,",10869286,11238766,21737767482,",5,0,"R$0,00 ","R$0,00 ","40,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,320 x 50,592579006,",10869286,11238766,21737767482,",2339,1,"R$1,13 ","R$0,48 ","27,79%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,970 x 250,592579006,",10869286,11238766,21737767482,",5,0,"R$0,00 ","R$0,00 ","80,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482),10/1/2024,Native,592579006,",10869286,11238766,21737767482,",12623,25,"R$2,98 ","R$0,24 ","32,32%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,300 x 100,592579006,",10869286,11238766,21737767482,22834637125,",23,0,"R$0,07 ","R$3,04 ","91,30%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,22834637125,",384,0,"R$0,38 ","R$0,98 ","88,28%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 100,592579006,",10869286,11238766,21737767482,22834637125,",22,0,"R$0,04 ","R$1,59 ","86,36%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,320 x 50,592579006,",10869286,11238766,21737767482,22834637125,",4200,0,"R$0,03 ","R$0,01 ","94,74%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,728 x 90,592579006,",10869286,11238766,21737767482,22834637125,",1,0,"R$0,00 ","R$0,00 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » anchor (22834637125),10/1/2024,Native,592579006,",10869286,11238766,21737767482,22834637125,",8795,21,"R$3,55 ","R$0,40 ","88,14%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,300 x 250,592579006,",10869286,11238766,21737767482,23201951482,",234,0,"R$0,01 ","R$0,04 ","68,38%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,23201951482,",111,0,"R$0,11 ","R$0,95 ","58,56%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,320 x 50,592579006,",10869286,11238766,21737767482,23201951482,",142,0,"R$0,00 ","R$0,00 ","19,72%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482),10/1/2024,Native,592579006,",10869286,11238766,21737767482,23201951482,",804,2,"R$0,25 ","R$0,31 ","48,26%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,300 x 100,592579006,",10869286,11238766,21737767482,23201951482,23202852290,",5,0,"R$0,00 ","R$0,00 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,23201951482,23202852290,",82,0,"R$0,05 ","R$0,66 ","92,68%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,320 x 100,592579006,",10869286,11238766,21737767482,23201951482,23202852290,",4,0,"R$0,00 ","R$0,59 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,320 x 50,592579006,",10869286,11238766,21737767482,23201951482,23202852290,",843,0,"R$0,02 ","R$0,02 ","96,92%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » edicase (23201951482) » anchor (23202852290),10/1/2024,Native,592579006,",10869286,11238766,21737767482,23201951482,23202852290,",539,0,"R$0,00 ","R$0,00 ","90,35%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » in-article (21823750911) » outstream (22691595915),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,21823750911,22691595915,",4,0,"R$0,00 ","R$0,95 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » story (22870966944),10/1/2024,300 x 50,592579006,",10869286,11238766,21737767482,22870966944,",1,0,"R$0,00 ","R$0,95 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interior (21737767482) » story (22870966944),10/1/2024,Native,592579006,",10869286,11238766,21737767482,22870966944,",20,0,"R$0,00 ","R$0,00 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » interstitial (23203900412),10/1/2024,300 x 250,592579006,",10869286,11238766,23203900412,",8,0,"R$0,00 ","R$0,00 ","125,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,120 x 600,592579006,",10869286,11238766,21268726,",1,0,"R$0,01 ","R$11,54 ","0,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 250,592579006,",10869286,11238766,21268726,",1944,0,"R$0,00 ","R$0,00 ","54,46%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,",2219,2,"R$2,03 ","R$0,91 ","73,92%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,300 x 600,592579006,",10869286,11238766,21268726,",925,0,"R$0,00 ","R$0,01 ","90,16%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,",8794,3,"R$3,32 ","R$0,38 ","76,20%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,728 x 90,592579006,",10869286,11238766,21268726,",1,0,"R$0,00 ","R$0,00 ","0,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 250,592579006,",10869286,11238766,21268726,",27,0,"R$0,00 ","R$0,00 ","29,63%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,970 x 90,592579006,",10869286,11238766,21268726,",1,0,"R$0,00 ","R$0,00 ","0,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726),10/1/2024,Native,592579006,",10869286,11238766,21268726,",35511,51,"R$8,32 ","R$0,23 ","57,27%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 100,592579006,",10869286,11238766,21268726,22834992269,",23,0,"R$0,01 ","R$0,61 ","91,30%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,22834992269,",1885,0,"R$1,78 ","R$0,94 ","93,42%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 100,592579006,",10869286,11238766,21268726,22834992269,",41,1,"R$0,82 ","R$20,02 ","95,12%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,22834992269,",3814,1,"R$1,07 ","R$0,28 ","96,83%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,728 x 90,592579006,",10869286,11238766,21268726,22834992269,",11,2,"R$0,52 ","R$46,96 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,970 x 90,592579006,",10869286,11238766,21268726,22834992269,",3,1,"R$0,25 ","R$83,33 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » anchor (22834992269),10/1/2024,Native,592579006,",10869286,11238766,21268726,22834992269,",9806,8,"R$1,03 ","R$0,10 ","95,24%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,300 x 250,592579006,",10869286,11238766,21268726,21725415585,22667687894,",25,0,"R$0,00 ","R$0,00 ","60,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,21725415585,22667687894,",3,0,"R$0,00 ","R$0,95 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,21725415585,22667687894,",56,0,"R$0,00 ","R$0,00 ","83,93%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » o-viral (22667687894),10/1/2024,Native,592579006,",10869286,11238766,21268726,21725415585,22667687894,",147,1,"R$0,12 ","R$0,82 ","47,62%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,250 x 250,592579006,",10869286,11238766,21268726,21725415585,22503128490,",835,2,"R$3,00 ","R$3,60 ","61,20%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 250,592579006,",10869286,11238766,21268726,21725415585,22503128490,",33598,15,"R$13,95 ","R$0,42 ","63,30%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,21725415585,22503128490,",49017,26,"R$46,57 ","R$0,95 ","59,11%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,300 x 600,592579006,",10869286,11238766,21268726,21725415585,22503128490,",45,0,"R$0,00 ","R$0,00 ","2,33%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,21725415585,22503128490,",8326,0,"R$0,98 ","R$0,12 ","31,80%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,970 x 250,592579006,",10869286,11238766,21268726,21725415585,22503128490,",28,0,"R$0,00 ","R$0,00 ","50,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490),10/1/2024,Native,592579006,",10869286,11238766,21268726,21725415585,22503128490,",339827,421,"R$55,46 ","R$0,16 ","51,44%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 100,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1276,0,"R$3,68 ","R$2,89 ","86,36%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",25690,8,"R$24,38 ","R$0,95 ","82,66%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 100,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",1566,3,"R$6,17 ","R$3,94 ","86,33%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",179991,40,"R$45,01 ","R$0,25 ","86,43%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,728 x 90,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",112,0,"R$0,06 ","R$0,50 ","91,07%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,970 x 90,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",35,0,"R$0,00 ","R$0,00 ","91,43%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » anchor (22835572852),10/1/2024,Native,592579006,",10869286,11238766,21268726,21725415585,22503128490,22835572852,",303952,401,"R$90,63 ","R$0,30 ","80,21%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » interstitial (23203901387),10/1/2024,300 x 250,592579006,",10869286,11238766,21268726,21725415585,22503128490,23203901387,",180,7,"R$7,49 ","R$41,61 ","96,67%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » social1 (22503128490) » story (22871538047),10/1/2024,Native,592579006,",10869286,11238766,21268726,21725415585,22503128490,22871538047,",1,0,"R$0,00 ","R$0,00 ","100,00%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 100,592579006,",10869286,11238766,21268726,21725415585,22462745544,",29,0,"R$0,02 ","R$0,72 ","93,10%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 250,592579006,",10869286,11238766,21268726,21725415585,22462745544,",391,0,"R$0,00 ","R$0,00 ","73,91%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 50,592579006,",10869286,11238766,21268726,21725415585,22462745544,",1281,0,"R$1,20 ","R$0,93 ","65,57%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,300 x 600,592579006,",10869286,11238766,21268726,21725415585,22462745544,",34,0,"R$0,00 ","R$0,00 ","73,53%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 100,592579006,",10869286,11238766,21268726,21725415585,22462745544,",28,0,"R$0,04 ","R$1,42 ","92,86%"
UOL ADS,parceiros (10869286) » ne_10 (11238766) » jornal_do_commercio (21268726) » blog (21725415585) » torcedor (22462745544),10/1/2024,320 x 50,592579006,",10869286,11238766,21268726,21725415585,22462745544,",6030,1,"R$1,11 ","R$0,18 ","67,20%"
